station,year,month,day,date,PM2.5,PM10,SO2,NO2,CO,O3,AQI_value,AQI_label,highest_pollutant
Huairou,2016,12,10,2016-12-10,22.0,31.0,3.0,25.0,717.0,30.0,31,Good,PM2.5
Huairou,2016,12,11,2016-12-11,98.0,124.0,20.0,64.0,1657.0,7.0,129,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,12,2016-12-12,198.0,226.0,21.0,78.0,1892.0,10.0,248,Very Unhealthy,PM2.5
Huairou,2016,12,13,2016-12-13,28.0,31.0,3.0,23.0,1630.0,55.0,41,Good,CO
Huairou,2016,12,14,2016-12-14,15.0,25.0,4.0,23.0,638.0,46.0,29,Good,NO2
Huairou,2016,12,15,2016-12-15,18.0,31.0,4.0,30.0,758.0,35.0,38,Good,NO2
Huairou,2016,12,16,2016-12-16,30.0,46.0,7.0,37.0,833.0,24.0,46,Good,PM10
Huairou,2016,12,17,2016-12-17,100.0,122.0,13.0,67.0,1779.0,8.0,131,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,18,2016-12-18,150.0,165.0,10.0,58.0,2108.0,11.0,200,Unhealthy,PM2.5
Huairou,2016,12,19,2016-12-19,115.0,137.0,8.0,52.0,2092.0,14.0,150,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,20,2016-12-20,310.0,366.0,4.0,97.0,6721.0,4.0,348,Hazardous,PM2.5
Huairou,2016,12,21,2016-12-21,365.0,418.0,7.0,118.0,7217.0,4.0,392,Hazardous,PM2.5
Huairou,2016,12,22,2016-12-22,115.0,131.0,3.0,36.0,2258.0,45.0,150,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,23,2016-12-23,19.0,21.0,3.0,24.0,588.0,46.0,30,Good,NO2
Huairou,2016,12,24,2016-12-24,80.0,92.0,11.0,57.0,1512.0,8.0,106,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,25,2016-12-25,128.0,136.0,15.0,77.0,2054.0,2.0,168,Unhealthy,PM2.5
Huairou,2016,12,26,2016-12-26,37.0,40.0,7.0,29.0,679.0,48.0,52,Moderate,PM2.5
Huairou,2016,12,27,2016-12-27,21.0,34.0,4.0,30.0,662.0,36.0,38,Good,NO2
Huairou,2016,12,28,2016-12-28,54.0,67.0,5.0,28.0,962.0,32.0,74,Moderate,PM2.5
Huairou,2016,12,29,2016-12-29,27.0,40.0,7.0,43.0,1008.0,25.0,54,Moderate,NO2
Huairou,2016,12,30,2016-12-30,94.0,119.0,10.0,66.0,1865.0,7.0,124,Unhealthy for Sensitive Groups,PM2.5
Huairou,2016,12,31,2016-12-31,138.0,165.0,13.0,82.0,2371.0,6.0,183,Unhealthy,PM2.5
Huairou,2017,1,1,2017-01-01,405.0,507.0,5.0,115.0,5621.0,6.0,424,Hazardous,PM2.5
Huairou,2017,1,2,2017-01-02,186.0,212.0,6.0,93.0,3317.0,20.0,236,Very Unhealthy,PM2.5
Huairou,2017,1,3,2017-01-03,163.0,180.0,7.0,75.0,2917.0,19.0,213,Very Unhealthy,PM2.5
Huairou,2017,1,4,2017-01-04,187.0,214.0,14.0,83.0,4267.0,12.0,237,Very Unhealthy,PM2.5
Huairou,2017,1,5,2017-01-05,220.0,290.0,5.0,75.0,5483.0,21.0,270,Very Unhealthy,PM2.5
Huairou,2017,1,6,2017-01-06,157.0,166.0,7.0,65.0,3242.0,15.0,207,Very Unhealthy,PM2.5
Huairou,2017,1,7,2017-01-07,143.0,143.0,5.0,51.0,2562.0,3.0,190,Unhealthy,PM2.5
Huairou,2017,1,8,2017-01-08,44.0,45.0,4.0,27.0,879.0,41.0,61,Moderate,PM2.5
Huairou,2017,1,9,2017-01-09,21.0,31.0,4.0,26.0,504.0,39.0,32,Good,NO2
Huairou,2017,1,10,2017-01-10,8.0,16.0,3.0,10.0,342.0,60.0,30,Good,O3
Huairou,2017,1,11,2017-01-11,26.0,42.0,9.0,36.0,742.0,31.0,45,Good,NO2
Huairou,2017,1,12,2017-01-12,22.0,38.0,10.0,29.0,725.0,54.0,38,Good,PM10
Huairou,2017,1,13,2017-01-13,12.0,21.0,7.0,17.0,317.0,64.0,32,Good,O3
Huairou,2017,1,14,2017-01-14,23.0,40.0,11.0,33.0,825.0,33.0,41,Good,NO2
Huairou,2017,1,15,2017-01-15,67.0,88.0,9.0,54.0,1260.0,11.0,90,Moderate,PM2.5
Huairou,2017,1,16,2017-01-16,93.0,98.0,10.0,54.0,1335.0,7.0,122,Unhealthy for Sensitive Groups,PM2.5
Huairou,2017,1,17,2017-01-17,128.0,136.0,10.0,61.0,1642.0,9.0,168,Unhealthy,PM2.5
Huairou,2017,1,18,2017-01-18,34.0,42.0,5.0,30.0,794.0,41.0,49,Good,PM2.5
Huairou,2017,1,19,2017-01-19,32.0,49.0,4.0,20.0,629.0,50.0,49,Good,PM10
Huairou,2017,1,20,2017-01-20,16.0,23.0,5.0,16.0,462.0,56.0,28,Good,O3
Huairou,2017,1,21,2017-01-21,17.0,31.0,7.0,16.0,458.0,56.0,31,Good,PM10
Huairou,2017,1,22,2017-01-22,14.0,23.0,3.0,10.0,267.0,50.0,25,Good,O3
Huairou,2017,1,23,2017-01-23,20.0,29.0,4.0,21.0,583.0,48.0,29,Good,PM2.5
Huairou,2017,1,24,2017-01-24,47.0,58.0,9.0,40.0,983.0,43.0,65,Moderate,PM2.5
Huairou,2017,1,25,2017-01-25,133.0,141.0,21.0,62.0,2160.0,29.0,176,Unhealthy,PM2.5
Huairou,2017,1,26,2017-01-26,130.0,158.0,15.0,42.0,2029.0,58.0,171,Unhealthy,PM2.5
Huairou,2017,1,27,2017-01-27,64.0,95.0,18.0,26.0,679.0,60.0,86,Moderate,PM2.5
Huairou,2017,1,28,2017-01-28,227.0,314.0,45.0,46.0,1692.0,20.0,277,Very Unhealthy,PM2.5
Huairou,2017,1,29,2017-01-29,40.0,70.0,6.0,11.0,588.0,65.0,60,Moderate,PM10
Huairou,2017,1,30,2017-01-30,15.0,20.0,5.0,16.0,525.0,58.0,29,Good,O3
Huairou,2017,1,31,2017-01-31,58.0,72.0,15.0,30.0,1058.0,41.0,79,Moderate,PM2.5
Huairou,2017,2,1,2017-02-01,25.0,41.0,8.0,18.0,567.0,59.0,41,Good,PM10
Huairou,2017,2,2,2017-02-02,46.0,59.0,12.0,30.0,817.0,39.0,64,Moderate,PM2.5
Huairou,2017,2,3,2017-02-03,113.0,129.0,25.0,54.0,1579.0,31.0,147,Unhealthy for Sensitive Groups,PM2.5
Huairou,2017,2,4,2017-02-04,212.0,232.0,31.0,55.0,2433.0,42.0,262,Very Unhealthy,PM2.5
Huairou,2017,2,5,2017-02-05,14.0,19.0,4.0,22.0,433.0,62.0,31,Good,O3
Huairou,2017,2,6,2017-02-06,14.0,24.0,5.0,24.0,508.0,64.0,32,Good,O3
Huairou,2017,2,7,2017-02-07,65.0,80.0,11.0,51.0,1454.0,28.0,87,Moderate,PM2.5
Huairou,2017,2,8,2017-02-08,28.0,34.0,3.0,16.0,604.0,64.0,40,Good,PM2.5
Huairou,2017,2,9,2017-02-09,6.0,13.0,2.0,8.0,292.0,95.0,48,Good,O3
Huairou,2017,2,10,2017-02-10,6.0,15.0,3.0,14.0,308.0,92.0,46,Good,O3
Huairou,2017,2,11,2017-02-11,29.0,46.0,9.0,31.0,667.0,59.0,46,Good,PM10
Huairou,2017,2,12,2017-02-12,50.0,75.0,16.0,43.0,1288.0,45.0,69,Moderate,PM2.5
Huairou,2017,2,13,2017-02-13,67.0,94.0,13.0,54.0,1612.0,37.0,90,Moderate,PM2.5
Huairou,2017,2,14,2017-02-14,170.0,183.0,28.0,66.0,2667.0,34.0,220,Very Unhealthy,PM2.5
Huairou,2017,2,15,2017-02-15,219.0,219.0,23.0,73.0,1929.0,52.0,269,Very Unhealthy,PM2.5
Huairou,2017,2,16,2017-02-16,91.0,103.0,11.0,28.0,1142.0,93.0,120,Unhealthy for Sensitive Groups,PM2.5
Huairou,2017,2,17,2017-02-17,11.0,19.0,3.0,25.0,521.0,73.0,36,Good,O3
Huairou,2017,2,18,2017-02-18,65.0,99.0,14.0,56.0,1388.0,38.0,87,Moderate,PM2.5
Huairou,2017,2,19,2017-02-19,77.0,118.0,17.0,39.0,1496.0,73.0,102,Unhealthy for Sensitive Groups,PM2.5
Huairou,2017,2,20,2017-02-20,10.0,26.0,3.0,13.0,462.0,83.0,42,Good,O3
Huairou,2017,2,21,2017-02-21,64.0,84.0,11.0,55.0,1467.0,12.0,86,Moderate,PM2.5
Huairou,2017,2,22,2017-02-22,80.0,80.0,4.0,40.0,1342.0,52.0,106,Unhealthy for Sensitive Groups,PM2.5
Huairou,2017,2,23,2017-02-23,11.0,18.0,3.0,18.0,508.0,86.0,43,Good,O3
Huairou,2017,2,24,2017-02-24,15.0,24.0,3.0,24.0,454.0,68.0,34,Good,O3
Huairou,2017,2,25,2017-02-25,14.0,27.0,4.0,24.0,458.0,76.0,38,Good,O3
Huairou,2017,2,26,2017-02-26,24.0,37.0,6.0,31.0,675.0,67.0,39,Good,NO2
Huairou,2017,2,27,2017-02-27,60.0,85.0,12.0,57.0,925.0,42.0,81,Moderate,PM2.5
Huairou,2017,2,28,2017-02-28,24.0,38.0,4.0,33.0,700.0,65.0,41,Good,NO2
Nongzhanguan,2013,3,1,2013-03-01,6.0,11.0,9.0,28.0,342.0,72.0,36,Good,O3
Nongzhanguan,2013,3,2,2013-03-02,29.0,38.0,33.0,64.0,962.0,40.0,80,Moderate,NO2
Nongzhanguan,2013,3,3,2013-03-03,105.0,136.0,64.0,106.0,2308.0,19.0,137,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,4,2013-03-04,23.0,35.0,15.0,50.0,675.0,62.0,62,Moderate,NO2
Nongzhanguan,2013,3,5,2013-03-05,132.0,173.0,89.0,137.0,2579.0,78.0,174,Unhealthy,PM2.5
Nongzhanguan,2013,3,6,2013-03-06,195.0,214.0,116.0,149.0,2814.0,30.0,245,Very Unhealthy,PM2.5
Nongzhanguan,2013,3,7,2013-03-07,270.0,295.0,103.0,167.0,4158.0,48.0,316,Hazardous,PM2.5
Nongzhanguan,2013,3,8,2013-03-08,218.0,239.0,69.0,130.0,3102.0,99.0,268,Very Unhealthy,PM2.5
Nongzhanguan,2013,3,9,2013-03-09,56.0,218.0,40.0,51.0,1404.0,93.0,134,Unhealthy for Sensitive Groups,PM10
Nongzhanguan,2013,3,10,2013-03-10,36.0,50.0,21.0,55.0,758.0,94.0,69,Moderate,NO2
Nongzhanguan,2013,3,11,2013-03-11,113.0,134.0,86.0,87.0,1337.0,87.0,147,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,12,2013-03-12,128.0,120.0,39.0,91.0,2000.0,50.0,168,Unhealthy,PM2.5
Nongzhanguan,2013,3,13,2013-03-13,19.0,16.0,14.0,39.0,508.0,78.0,49,Good,NO2
Nongzhanguan,2013,3,14,2013-03-14,87.0,96.0,62.0,75.0,1398.0,86.0,115,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,15,2013-03-15,211.0,225.0,80.0,113.0,2416.0,60.0,261,Very Unhealthy,PM2.5
Nongzhanguan,2013,3,16,2013-03-16,244.0,217.0,74.0,98.0,2321.0,82.0,294,Very Unhealthy,PM2.5
Nongzhanguan,2013,3,17,2013-03-17,282.0,280.0,82.0,121.0,2683.0,106.0,326,Hazardous,PM2.5
Nongzhanguan,2013,3,18,2013-03-18,69.0,86.0,16.0,42.0,823.0,91.0,92,Moderate,PM2.5
Nongzhanguan,2013,3,19,2013-03-19,33.0,33.0,12.0,42.0,679.0,36.0,52,Moderate,NO2
Nongzhanguan,2013,3,20,2013-03-20,50.0,39.0,13.0,41.0,879.0,44.0,69,Moderate,PM2.5
Nongzhanguan,2013,3,21,2013-03-21,123.0,137.0,32.0,82.0,1267.0,25.0,161,Unhealthy,PM2.5
Nongzhanguan,2013,3,22,2013-03-22,79.0,118.0,25.0,58.0,865.0,55.0,105,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,23,2013-03-23,52.0,87.0,30.0,56.0,1137.0,37.0,71,Moderate,PM2.5
Nongzhanguan,2013,3,24,2013-03-24,18.0,32.0,9.0,35.0,435.0,66.0,44,Good,NO2
Nongzhanguan,2013,3,25,2013-03-25,101.0,126.0,49.0,81.0,1017.0,38.0,132,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,26,2013-03-26,175.0,203.0,67.0,90.0,1552.0,22.0,225,Very Unhealthy,PM2.5
Nongzhanguan,2013,3,27,2013-03-27,89.0,118.0,16.0,45.0,794.0,53.0,117,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,28,2013-03-28,28.0,48.0,9.0,37.0,533.0,76.0,48,Good,PM10
Nongzhanguan,2013,3,29,2013-03-29,91.0,130.0,47.0,77.0,1671.0,31.0,120,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,3,30,2013-03-30,75.0,99.0,58.0,59.0,1635.0,54.0,100,Moderate,PM2.5
Nongzhanguan,2013,3,31,2013-03-31,170.0,183.0,26.0,74.0,1329.0,8.0,220,Very Unhealthy,PM2.5
Nongzhanguan,2013,4,1,2013-04-01,92.0,111.0,37.0,49.0,1404.0,57.0,121,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,4,2,2013-04-02,100.0,127.0,41.0,71.0,1464.0,63.0,131,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,4,3,2013-04-03,123.0,182.0,45.0,85.0,1491.0,61.0,161,Unhealthy,PM2.5
Nongzhanguan,2013,4,4,2013-04-04,70.0,102.0,62.0,76.0,2300.0,33.0,95,Moderate,NO2
Nongzhanguan,2013,4,5,2013-04-05,57.0,46.0,14.0,42.0,1183.0,44.0,77,Moderate,PM2.5
Nongzhanguan,2013,4,6,2013-04-06,12.0,20.0,6.0,31.0,429.0,73.0,39,Good,NO2
Nongzhanguan,2013,4,7,2013-04-07,77.0,104.0,40.0,63.0,1229.0,49.0,102,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,4,8,2013-04-08,25.0,111.0,5.0,25.0,346.0,79.0,81,Moderate,PM10
Nongzhanguan,2013,4,9,2013-04-09,12.0,26.0,4.0,21.0,312.0,90.0,45,Good,O3
Nongzhanguan,2013,4,10,2013-04-10,13.0,27.0,4.0,35.0,417.0,70.0,44,Good,NO2
Nongzhanguan,2013,4,11,2013-04-11,18.0,39.0,7.0,62.0,577.0,52.0,77,Moderate,NO2
Nongzhanguan,2013,4,12,2013-04-12,56.0,115.0,24.0,83.0,842.0,40.0,102,Unhealthy for Sensitive Groups,NO2
Nongzhanguan,2013,4,13,2013-04-13,60.0,128.0,24.0,58.0,742.0,50.0,89,Moderate,PM10
Nongzhanguan,2013,4,14,2013-04-14,33.0,96.0,11.0,39.0,588.0,81.0,73,Moderate,PM10
Nongzhanguan,2013,4,15,2013-04-15,72.0,146.0,48.0,65.0,1416.0,64.0,98,Moderate,PM10
Nongzhanguan,2013,4,16,2013-04-16,62.0,136.0,32.0,52.0,1042.0,79.0,93,Moderate,PM10
Nongzhanguan,2013,4,17,2013-04-17,47.0,67.0,17.0,49.0,617.0,73.0,65,Moderate,PM2.5
Nongzhanguan,2013,4,18,2013-04-18,13.0,41.0,4.0,24.0,298.0,82.0,41,Good,PM10
Nongzhanguan,2013,4,19,2013-04-19,50.0,72.0,18.0,49.0,781.0,52.0,69,Moderate,PM2.5
Nongzhanguan,2013,4,20,2013-04-20,69.0,73.0,9.0,53.0,733.0,60.0,92,Moderate,PM2.5
Nongzhanguan,2013,4,21,2013-04-21,119.0,133.0,32.0,68.0,1079.0,54.0,155,Unhealthy,PM2.5
Nongzhanguan,2013,4,22,2013-04-22,126.0,156.0,46.0,67.0,1154.0,46.0,165,Unhealthy,PM2.5
Nongzhanguan,2013,4,23,2013-04-23,154.0,182.0,25.0,71.0,1325.0,28.0,204,Very Unhealthy,PM2.5
Nongzhanguan,2013,4,24,2013-04-24,62.0,89.0,7.0,53.0,858.0,48.0,84,Moderate,PM2.5
Nongzhanguan,2013,4,25,2013-04-25,8.0,34.0,4.0,46.0,412.0,63.0,57,Moderate,NO2
Nongzhanguan,2013,4,26,2013-04-26,51.0,149.0,28.0,83.0,1179.0,61.0,102,Unhealthy for Sensitive Groups,NO2
Nongzhanguan,2013,4,27,2013-04-27,51.0,135.0,44.0,61.0,1165.0,95.0,93,Moderate,PM10
Nongzhanguan,2013,4,28,2013-04-28,60.0,125.0,54.0,61.0,1766.0,86.0,88,Moderate,PM10
Nongzhanguan,2013,4,29,2013-04-29,11.0,72.0,3.0,36.0,392.0,78.0,61,Moderate,PM10
Nongzhanguan,2013,4,30,2013-04-30,17.0,66.0,4.0,46.0,454.0,73.0,58,Moderate,PM10
Nongzhanguan,2013,5,1,2013-05-01,30.0,97.0,15.0,44.0,606.0,88.0,74,Moderate,PM10
Nongzhanguan,2013,5,2,2013-05-02,66.0,140.0,43.0,58.0,1092.0,84.0,95,Moderate,PM10
Nongzhanguan,2013,5,3,2013-05-03,57.0,83.0,23.0,33.0,796.0,121.0,77,Moderate,PM2.5
Nongzhanguan,2013,5,4,2013-05-04,82.0,116.0,26.0,37.0,708.0,115.0,109,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,5,5,2013-05-05,206.0,257.0,55.0,83.0,1570.0,104.0,256,Very Unhealthy,PM2.5
Nongzhanguan,2013,5,6,2013-05-06,158.0,283.0,38.0,86.0,1735.0,124.0,208,Very Unhealthy,PM2.5
Nongzhanguan,2013,5,7,2013-05-07,162.0,236.0,52.0,85.0,1642.0,139.0,212,Very Unhealthy,PM2.5
Nongzhanguan,2013,5,8,2013-05-08,134.0,169.0,57.0,73.0,1662.0,84.0,177,Unhealthy,PM2.5
Nongzhanguan,2013,5,9,2013-05-09,47.0,60.0,11.0,46.0,604.0,59.0,65,Moderate,PM2.5
Nongzhanguan,2013,5,10,2013-05-10,44.0,93.0,7.0,54.0,617.0,60.0,72,Moderate,PM10
Nongzhanguan,2013,5,11,2013-05-11,40.0,130.0,12.0,70.0,638.0,46.0,90,Moderate,PM10
Nongzhanguan,2013,5,12,2013-05-12,28.0,86.0,12.0,56.0,658.0,60.0,70,Moderate,NO2
Nongzhanguan,2013,5,13,2013-05-13,83.0,168.0,64.0,78.0,1814.0,75.0,110,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,5,14,2013-05-14,44.0,108.0,9.0,46.0,737.0,86.0,79,Moderate,PM10
Nongzhanguan,2013,5,15,2013-05-15,66.0,144.0,52.0,69.0,1542.0,92.0,97,Moderate,PM10
Nongzhanguan,2013,5,16,2013-05-16,55.0,105.0,29.0,57.0,985.0,93.0,78,Moderate,PM10
Nongzhanguan,2013,5,17,2013-05-17,113.0,137.0,36.0,68.0,1256.0,87.0,147,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,5,18,2013-05-18,114.0,128.0,29.0,55.0,1277.0,79.0,149,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,5,19,2013-05-19,45.0,140.0,11.0,32.0,651.0,67.0,95,Moderate,PM10
Nongzhanguan,2013,5,20,2013-05-20,32.0,118.0,16.0,46.0,634.0,80.0,84,Moderate,PM10
Nongzhanguan,2013,5,21,2013-05-21,90.0,199.0,47.0,63.0,1227.0,109.0,125,Unhealthy for Sensitive Groups,PM10
Nongzhanguan,2013,5,22,2013-05-22,65.0,109.0,39.0,64.0,1820.0,91.0,87,Moderate,PM2.5
Nongzhanguan,2013,5,23,2013-05-23,71.0,127.0,40.0,89.0,2293.0,82.0,105,Unhealthy for Sensitive Groups,NO2
Nongzhanguan,2013,5,24,2013-05-24,117.0,165.0,24.0,85.0,1837.0,63.0,152,Unhealthy,PM2.5
Nongzhanguan,2013,5,25,2013-05-25,57.0,95.0,25.0,61.0,1094.0,90.0,77,Moderate,PM2.5
Nongzhanguan,2013,5,26,2013-05-26,98.0,102.0,30.0,48.0,1571.0,40.0,129,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,5,27,2013-05-27,62.0,59.0,8.0,45.0,954.0,48.0,84,Moderate,PM2.5
Nongzhanguan,2013,5,28,2013-05-28,73.0,64.0,6.0,63.0,1012.0,21.0,97,Moderate,PM2.5
Nongzhanguan,2013,5,29,2013-05-29,14.0,44.0,6.0,32.0,315.0,70.0,44,Good,PM10
Nongzhanguan,2013,5,30,2013-05-30,55.0,118.0,19.0,70.0,773.0,96.0,87,Moderate,NO2
Nongzhanguan,2013,5,31,2013-05-31,89.0,127.0,35.0,40.0,883.0,136.0,117,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,1,2013-06-01,71.0,100.0,14.0,54.0,746.0,81.0,95,Moderate,PM2.5
Nongzhanguan,2013,6,2,2013-06-02,151.0,150.0,34.0,49.0,1637.0,79.0,201,Very Unhealthy,PM2.5
Nongzhanguan,2013,6,3,2013-06-03,116.0,127.0,21.0,57.0,1412.0,117.0,151,Unhealthy,PM2.5
Nongzhanguan,2013,6,4,2013-06-04,122.0,124.0,31.0,65.0,1821.0,65.0,160,Unhealthy,PM2.5
Nongzhanguan,2013,6,5,2013-06-05,124.0,101.0,4.0,37.0,1625.0,25.0,163,Unhealthy,PM2.5
Nongzhanguan,2013,6,6,2013-06-06,136.0,128.0,8.0,52.0,2491.0,10.0,180,Unhealthy,PM2.5
Nongzhanguan,2013,6,7,2013-06-07,121.0,108.0,12.0,60.0,2416.0,2.0,158,Unhealthy,PM2.5
Nongzhanguan,2013,6,8,2013-06-08,156.0,153.0,14.0,59.0,2354.0,3.0,206,Very Unhealthy,PM2.5
Nongzhanguan,2013,6,9,2013-06-09,41.0,40.0,4.0,40.0,1025.0,22.0,57,Moderate,PM2.5
Nongzhanguan,2013,6,10,2013-06-10,23.0,29.0,4.0,46.0,781.0,46.0,57,Moderate,NO2
Nongzhanguan,2013,6,11,2013-06-11,59.0,71.0,6.0,49.0,688.0,65.0,80,Moderate,PM2.5
Nongzhanguan,2013,6,12,2013-06-12,59.0,59.0,17.0,29.0,954.0,114.0,80,Moderate,PM2.5
Nongzhanguan,2013,6,13,2013-06-13,102.0,108.0,37.0,48.0,1479.0,141.0,134,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,14,2013-06-14,114.0,138.0,34.0,51.0,1069.0,168.0,149,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,15,2013-06-15,131.0,162.0,46.0,71.0,1592.0,137.0,173,Unhealthy,PM2.5
Nongzhanguan,2013,6,16,2013-06-16,170.0,154.0,33.0,79.0,2166.0,48.0,220,Very Unhealthy,PM2.5
Nongzhanguan,2013,6,17,2013-06-17,37.0,34.0,8.0,35.0,812.0,107.0,56,Moderate,O3
Nongzhanguan,2013,6,18,2013-06-18,49.0,82.0,10.0,70.0,1083.0,94.0,87,Moderate,NO2
Nongzhanguan,2013,6,19,2013-06-19,53.0,84.0,13.0,37.0,1360.0,123.0,72,Moderate,PM2.5
Nongzhanguan,2013,6,20,2013-06-20,84.0,141.0,33.0,79.0,1839.0,68.0,111,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,21,2013-06-21,75.0,99.0,16.0,70.0,1262.0,73.0,100,Moderate,PM2.5
Nongzhanguan,2013,6,22,2013-06-22,49.0,44.0,5.0,45.0,715.0,50.0,67,Moderate,PM2.5
Nongzhanguan,2013,6,23,2013-06-23,69.0,58.0,11.0,46.0,1154.0,116.0,92,Moderate,PM2.5
Nongzhanguan,2013,6,24,2013-06-24,111.0,89.0,11.0,38.0,1137.0,136.0,145,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,25,2013-06-25,120.0,91.0,12.0,48.0,2267.0,47.0,157,Unhealthy,PM2.5
Nongzhanguan,2013,6,26,2013-06-26,165.0,131.0,10.0,48.0,1869.0,107.0,215,Very Unhealthy,PM2.5
Nongzhanguan,2013,6,27,2013-06-27,108.0,96.0,15.0,53.0,1021.0,124.0,141,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,28,2013-06-28,339.0,284.0,33.0,60.0,2650.0,69.0,371,Hazardous,PM2.5
Nongzhanguan,2013,6,29,2013-06-29,98.0,80.0,11.0,58.0,1683.0,53.0,129,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,6,30,2013-06-30,197.0,156.0,20.0,55.0,2294.0,72.0,247,Very Unhealthy,PM2.5
Nongzhanguan,2013,7,1,2013-07-01,168.0,130.0,16.0,58.0,2325.0,25.0,218,Very Unhealthy,PM2.5
Nongzhanguan,2013,7,2,2013-07-02,16.0,22.0,3.0,25.0,592.0,89.0,44,Good,O3
Nongzhanguan,2013,7,3,2013-07-03,27.0,51.0,6.0,51.0,779.0,72.0,64,Moderate,NO2
Nongzhanguan,2013,7,4,2013-07-04,29.0,58.0,6.0,54.0,715.0,81.0,67,Moderate,NO2
Nongzhanguan,2013,7,5,2013-07-05,20.0,33.0,6.0,41.0,492.0,97.0,51,Moderate,NO2
Nongzhanguan,2013,7,6,2013-07-06,68.0,96.0,18.0,58.0,1200.0,138.0,91,Moderate,PM2.5
Nongzhanguan,2013,7,7,2013-07-07,97.0,91.0,11.0,32.0,1079.0,142.0,127,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,8,2013-07-08,98.0,70.0,6.0,46.0,1141.0,83.0,129,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,9,2013-07-09,85.0,46.0,4.0,50.0,1212.0,39.0,112,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,10,2013-07-10,32.0,24.0,4.0,48.0,942.0,19.0,60,Moderate,NO2
Nongzhanguan,2013,7,11,2013-07-11,37.0,43.0,3.0,41.0,940.0,35.0,52,Moderate,PM2.5
Nongzhanguan,2013,7,12,2013-07-12,75.0,70.0,5.0,35.0,1072.0,99.0,100,Moderate,PM2.5
Nongzhanguan,2013,7,13,2013-07-13,121.0,96.0,9.0,18.0,1404.0,128.0,158,Unhealthy,PM2.5
Nongzhanguan,2013,7,14,2013-07-14,94.0,75.0,15.0,20.0,1071.0,97.0,124,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,15,2013-07-15,57.0,42.0,3.0,38.0,1450.0,13.0,77,Moderate,PM2.5
Nongzhanguan,2013,7,16,2013-07-16,23.0,25.0,4.0,23.0,677.0,63.0,33,Good,PM2.5
Nongzhanguan,2013,7,17,2013-07-17,45.0,80.0,10.0,33.0,852.0,93.0,65,Moderate,PM10
Nongzhanguan,2013,7,18,2013-07-18,154.0,119.0,18.0,20.0,1858.0,85.0,204,Very Unhealthy,PM2.5
Nongzhanguan,2013,7,19,2013-07-19,152.0,114.0,8.0,41.0,1125.0,108.0,202,Very Unhealthy,PM2.5
Nongzhanguan,2013,7,20,2013-07-20,114.0,105.0,6.0,45.0,1058.0,113.0,149,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,21,2013-07-21,81.0,73.0,9.0,23.0,1006.0,110.0,107,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,22,2013-07-22,103.0,102.0,22.0,44.0,1490.0,123.0,135,Unhealthy for Sensitive Groups,PM2.5
Nongzhanguan,2013,7,23,2013-07-23,49.0,52.0,8.0,45.0,702.0,118.0,67,Moderate,PM2.5
Nongzhanguan,2013,7,24,2013-07-24,48.0,56.0,7.0,60.0,625.0,78.0,75,Moderate,NO2
Nongzhanguan,2013,7,25,2013-07-25,42.0,61.0,11.0,52.0,748.0,96.0,65,Moderate,NO2
Nongzhanguan,2013,7,26,2013-07-26,53.0,67.0,25.0,56.0,1854.0,31.0,72,Moderate,PM2.5
